ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-10-11,2025shanghai,QF,Daniil Medvedev,Alex De Minaur,daniilmedvedev,alexdeminaur,6-4 6-4,Atpshanghai
2025-10-11,2025shanghai,QF,Arthur Rinderknech,Felix Auger Aliassime,arthurrinderknech,felixaugeraliassime,6-3 6-4,Atpshanghai
2025-10-11,2025shanghai,QF,Novak Djokovic,Zizou Bergs,novakdjokovic,zizoubergs,6-3 7-5,Atpshanghai
2025-10-11,2025shanghai,QF,Valentin Vacherot,Holger Rune,valentinvacherot,holgerrune,2-6 7-6(4) 6-4,Atpshanghai
2025-10-11,2025shanghai,R16,Daniil Medvedev,Learner Tien,daniilmedvedev,learnertien,7-6(6) 6-7(1) 6-4,Atpshanghai
2025-10-11,2025shanghai,R16,Alex De Minaur,Nuno Borges,alexdeminaur,nunoborges,7-5 6-2,Atpshanghai
2025-10-11,2025shanghai,R16,Arthur Rinderknech,Jiri Lehecka,arthurrinderknech,jirilehecka,6-3 7-6(5),Atpshanghai
2025-10-11,2025shanghai,R16,Felix Auger Aliassime,Lorenzo Musetti,felixaugeraliassime,lorenzomusetti,6-4 6-2,Atpshanghai
2025-10-11,2025shanghai,R16,Zizou Bergs,Gabriel Diallo,zizoubergs,gabrieldiallo,3-6 7-5 7-6(8),Atpshanghai
2025-10-11,2025shanghai,R16,Novak Djokovic,Jaume Munar,novakdjokovic,jaumemunar,6-3 5-7 6-2,Atpshanghai
2025-10-11,2025shanghai,R16,Holger Rune,Giovanni Mpetshi Perricard,holgerrune,giovannimpetshiperricard,6-4 6-7(7) 6-3,Atpshanghai
2025-10-11,2025shanghai,R16,Valentin Vacherot,Tallon Griekspoor,valentinvacherot,tallongriekspoor,4-6 7-6(1) 6-4,Atpshanghai
2025-10-11,2025shanghai,R32,Learner Tien,Cameron Norrie,learnertien,cameronnorrie,7-6(4) 6-3,Atpshanghai
2025-10-11,2025shanghai,R32,Daniil Medvedev,Alejandro Davidovich Fokina,daniilmedvedev,alejandrodavidovichfokina,6-3 7-6(5),Atpshanghai
2025-10-11,2025shanghai,R32,Nuno Borges,Juncheng Shang,nunoborges,junchengshang,7-6(5) 4-6 6-3,Atpshanghai
2025-10-11,2025shanghai,R32,Alex De Minaur,Kamil Majchrzak,alexdeminaur,kamilmajchrzak,6-1 7-5,Atpshanghai
2025-10-11,2025shanghai,R32,Arthur Rinderknech,Alexander Zverev,arthurrinderknech,alexanderzverev,4-6 6-3 6-2,Atpshanghai
2025-10-11,2025shanghai,R32,Jiri Lehecka,Denis Shapovalov,jirilehecka,denisshapovalov,6-4 6-4,Atpshanghai
2025-10-11,2025shanghai,R32,Felix Auger Aliassime,Jesper De Jong,felixaugeraliassime,jesperdejong,6-4 7-5,Atpshanghai
2025-10-11,2025shanghai,R32,Lorenzo Musetti,Luciano Darderi,lorenzomusetti,lucianodarderi,7-5 7-6(1),Atpshanghai
2025-10-11,2025shanghai,R32,Gabriel Diallo,David Goffin,gabrieldiallo,davidgoffin,3-0 RET,Atpshanghai
2025-10-11,2025shanghai,R32,Zizou Bergs,Francisco Cerundolo,zizoubergs,franciscocerundolo,7-6(1) 6-3,Atpshanghai
2025-10-11,2025shanghai,R32,Jaume Munar,Yoshihito Nishioka,jaumemunar,yoshihitonishioka,6-4 5-7 6-1,Atpshanghai
2025-10-11,2025shanghai,R32,Novak Djokovic,Yannick Hanfmann,novakdjokovic,yannickhanfmann,4-6 7-5 6-3,Atpshanghai
2025-10-11,2025shanghai,R32,Giovanni Mpetshi Perricard,Taylor Fritz,giovannimpetshiperricard,taylorfritz,6-4 7-5,Atpshanghai
2025-10-11,2025shanghai,R32,Holger Rune,Ugo Humbert,holgerrune,ugohumbert,6-4 6-4,Atpshanghai
2025-10-11,2025shanghai,R32,Valentin Vacherot,Tomas Machac,valentinvacherot,tomasmachac,6-0 3-1 RET,Atpshanghai
2025-10-11,2025shanghai,R32,Tallon Griekspoor,Jannik Sinner,tallongriekspoor,janniksinner,6-7(3) 7-5 3-2 RET,Atpshanghai
2025-10-11,2025shanghai,R64,Learner Tien,Corentin Moutet,learnertien,corentinmoutet,4-6 6-4 6-4,Atpshanghai
2025-10-11,2025shanghai,R64,Cameron Norrie,Arthur Cazaux,cameronnorrie,arthurcazaux,6-3 0-6 7-6(5),Atpshanghai
2025-10-11,2025shanghai,R64,Alejandro Davidovich Fokina,Matteo Arnaldi,alejandrodavidovichfokina,matteoarnaldi,6-4 6-4,Atpshanghai
2025-10-11,2025shanghai,R64,Daniil Medvedev,Dalibor Svrcina,daniilmedvedev,daliborsvrcina,6-1 6-1,Atpshanghai
2025-10-11,2025shanghai,R64,Juncheng Shang,Karen Khachanov,junchengshang,karenkhachanov,7-6(3) 6-3,Atpshanghai
2025-10-11,2025shanghai,R64,Nuno Borges,Aleksandar Vukic,nunoborges,aleksandarvukic,7-6(7) 6-4,Atpshanghai
2025-10-11,2025shanghai,R64,Kamil Majchrzak,Brandon Nakashima,kamilmajchrzak,brandonnakashima,6-4 6-0,Atpshanghai
2025-10-11,2025shanghai,R64,Alex De Minaur,Camilo Ugo Carabelli,alexdeminaur,camilougocarabelli,6-4 6-2,Atpshanghai
2025-10-11,2025shanghai,R64,Alexander Zverev,Valentin Royer,alexanderzverev,valentinroyer,6-4 6-4,Atpshanghai
