TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpshanghai,https://www.tennisabstract.com/current/2025ATPShanghai.html,R32,Learner Tien,Cameron Norrie,65.4,34.6,1.53,2.89,Sackmann,2025-10-05 06:16:12 UTC
Atpshanghai,https://www.tennisabstract.com/current/2025ATPShanghai.html,R32,Alejandro Davidovich Fokina,Daniil Medvedev,40.5,59.5,2.47,1.68,Sackmann,2025-10-05 06:16:12 UTC
Atpshanghai,https://www.tennisabstract.com/current/2025ATPShanghai.html,R32,Juncheng Shang,Nuno Borges,33.0,67.0,3.03,1.49,Sackmann,2025-10-05 06:16:12 UTC
Atpshanghai,https://www.tennisabstract.com/current/2025ATPShanghai.html,R32,Kamil Majchrzak,Alex De Minaur,22.6,77.4,4.42,1.29,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Jurij Rodionov,Abedallah Shelbayh,0.0,100.0,,1.0,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Alfredo Perez,Trevor Svajda,100.0,0.0,1.0,,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Bor Artnak,Renta Tokuda,100.0,0.0,1.0,,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Federico Bondioli,Dmitry Popko,0.0,100.0,,1.0,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Andres Martin,Mats Rosenkranz,0.0,100.0,,1.0,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Marek Gengel,Rafael Jodar,0.0,100.0,,1.0,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Oliver Tarvet,Olle Wallin,0.0,100.0,,1.0,Sackmann,2025-10-05 06:16:12 UTC
Tiburonchallenger,https://www.tennisabstract.com/current/2025TiburonChallenger.html,R32,Mitchell Krueger,Moerani Bouzige,100.0,0.0,1.0,,Sackmann,2025-10-05 06:16:12 UTC
